id,hotel_name,city,phone,email,website,status,date_discovered,audit_notes,last_sent
usa-hotel-1568,The Driskill,Austin,,,https://driskillhotel.com,new,2026-09-17,Has website,
usa-hotel-1569,Hyatt Centric Congress Avenue Austin,Austin,+1 512-439-1234,AUSCT-RFP@hyatt.com,http://hyattcentriccongressavenueaustin.com/,sent,2026-09-17,Has website,
usa-hotel-1570,Aloft Austin Downtown,Austin,+1-512-476-2222,,https://www.marriott.com/hotels/travel/ausda-aloft-austin-downtown/,new,2026-09-17,Has website,
usa-hotel-1571,Sonesta Select Austin North,Austin,+1-512-323-2121,reservations@sonesta.com,https://www.sonesta.com/us/texas/austin/sonesta-select-austin-north,sent,2026-09-17,Has website,
usa-hotel-1572,La Quinta Inns & Suites by Wyndham Austin North,Austin,+1 512-467-1701,,https://www.wyndhamhotels.com/laquinta/austin-texas/la-quinta-inn-austin-north/overview,new,2026-09-17,Has website,
usa-hotel-1573,Country Inn & Suites,Austin,+1-512-380-0008,cx_astn@countryinn.com,https://www.radissonhotels.com/en-us/hotels/country-inn-austin-university-tx,sent,2026-09-17,Has website,
usa-hotel-1574,Comfort Inn & Suites,Austin,+1 512-302-5576,,https://www.choicehotels.com/texas/round-rock/woodspring-hotels,new,2026-09-17,Has website,
usa-hotel-1575,La Quinta Inn Austin University Area,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1576,Courtyard Austin-University Area,Austin,+1 512-458-2340,,https://www.marriott.com/auscy,new,2026-09-17,Has website,
usa-hotel-1577,Best Western Plus Austin Central,Austin,+1 512-454-1144,,https://www.bestwestern.com/en_US/book/hotels-in-austin/best-western-plus-austin-central/propertyCode.44735.html,new,2026-09-17,Has website,
usa-hotel-1578,Fairfield Inn & Suites Austin-University Area,Austin,,,https://www.marriott.com/ausfi,new,2026-09-17,Has website,
usa-hotel-1579,Super 8 Austin/University/Downtown,Austin,+1 512-451-7001,,https://www.wyndhamhotels.com/super-8/austin-texas/super-8-austin-university-downtown-area/overview,new,2026-09-17,Has website,
usa-hotel-1580,Motel 6 Austin Central - North,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1581,Super 8 by Wyndham Austin North/University Area,Austin,+1 512-339-1300,,https://www.wyndhamhotels.com/super-8/austin-texas/super-8-austin-north-university-area/overview,new,2026-09-17,Has website,
usa-hotel-1582,Microtel Inn & Suites,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1583,Comfort Suites Austin Airport,Austin,+1 512-386-6000,,https://www.choicehotels.com/texas/round-rock/woodspring-hotels,new,2026-09-17,Has website,
usa-hotel-1584,Holiday Inn Express,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1585,Hearthside Extended Stay Studios and Suites,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1586,Hampton Inn Austin North at I-35 and Hwy 183,Austin,+1 512-452-3300,,https://www.hilton.com/en/hotels/ausnhhx-hampton-austin-north-at-i-35-and-hwy-183/,new,2026-09-17,Has website,
usa-hotel-1587,Goodall Wooten House,Austin,+1-512-495-1800,hello@hotelella.com,https://www.hotelella.com/,sent,2026-09-17,Has website,
usa-hotel-1588,Austin Folk House,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1589,The Quarters at Hardin House,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1590,Texan Motel 2,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1591,Commodore Perry Estate,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1592,Rodeway Inn & Suites Downtown North,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1593,Rodeway Inn University / Downtown,Austin,+1 512-477-6395,,https://www.choicehotels.com/texas/round-rock/woodspring-hotels,new,2026-09-17,Has website,
usa-hotel-1594,DoubleTree Suites by Hilton Austin Downtown Capitol,Austin,+1 512-478-7000,ausfl_dt@hilton.com,https://www.hilton.com/en/hotels/ausfldt-doubletree-suites-austin-downtown/,sent,2026-09-17,Has website,
usa-hotel-1595,Travaasa Farm Truck,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1596,La Quinta Inn & Suites Austin NW/Lakeline Mall,Austin,+1 512-568-3538,,https://www.wyndhamhotels.com/laquinta,new,2026-09-17,Has website,
usa-hotel-1597,Orangewood Inn and Suites Austin North,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1598,Super 8 Austin/Dtwn/Capitol Area,Austin,+1 512-472-8331,,https://www.wyndhamhotels.com/super-8/austin-texas/super-8-austin-dtwn-capitol-area/overview,new,2026-09-17,Has website,
usa-hotel-1599,DoubleTree by Hilton Austin - University Area,Austin,,,https://www.hilton.com/en/hotels/ausimdt-doubletree-austin-university-area/,new,2026-09-17,Has website,
usa-hotel-1600,Staybridge Suites Austin Airport,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1601,Best Western Plus Austin Airport Inn & Suites,Austin,+1 512-386-5455,,https://www.bestwestern.com/en_US/book/hotels-in-austin/best-western-plus-austin-airport-inn-suites/propertyCode.44664.html,new,2026-09-17,Has website,
usa-hotel-1602,Austin Motor Inn,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1603,Kimber Modern Hotel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1604,Hampton Inn Austin-Round Rock,Austin,+1 512-248-9100,,https://www.hilton.com/en/hotels/ausrkhx-hampton-austin-round-rock/,new,2026-09-17,Has website,
usa-hotel-1605,Residence Inn,Austin,+1 512-733-2400,,https://www.marriott.com/ausrk,new,2026-09-17,Has website,
usa-hotel-1606,Homewood Suites by Hilton Austin / Round Rock,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1607,Sleep Inn & Suites Round Rock - Austin North,Austin,+1 512-686-2180,,https://www.choicehotels.com/texas/round-rock/woodspring-hotels,new,2026-09-17,Has website,
usa-hotel-1608,Comfort Suites Pflugerville - Austin North,Austin,+1 737-242-2252,,https://www.choicehotels.com/texas/round-rock/woodspring-hotels,new,2026-09-17,Has website,
usa-hotel-1609,Aloft Austin at The Domain,Austin,+1 512-491-0777,,https://www.marriott.com/hotels/travel/ausal-aloft-austin-at-the-domain/,new,2026-09-17,Has website,
usa-hotel-1610,Hyatt House Austin/Arboretum,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1611,Sonesta Simply Suites Austin Arboretum,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1612,Renaissance Austin Hotel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1613,Red Roof Inn Austin North,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1614,Holiday Inn Express Austin North Central,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1615,Austin Motel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1616,Colton House Hotel,Austin,+15122201795,,https://coltonhousehotel.com/,new,2026-09-17,Has website,
usa-hotel-1617,Motel 6 Austin Airport South,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1618,Parkwest Inn,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1619,Econo Lodge,Austin,+1 512-444-3222,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1620,Wyndham Garden,Austin,,,https://www.wyndhamhotels.com,new,2026-09-17,Has website,
usa-hotel-1621,Super 8 by Wyndham Austin/Airport South,Austin,+1 512-298-6894,,https://www.wyndhamhotels.com/super-8/austin-texas/super-8-austin-airport-south/overview,new,2026-09-17,Has website,
usa-hotel-1622,Sands Motel of Austin,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1623,Heart of Texas Motel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1624,Howard Johnson Austin,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1625,WoodSpring Suites Austin North I-35,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1626,Fairfield Inn & Suites Austin South,Austin,,,https://www.marriott.com/ausfs,new,2026-09-17,Has website,
usa-hotel-1627,Courtyard Austin South,Austin,+1 512-912-1122,,https://www.marriott.com/ausse,new,2026-09-17,Has website,
usa-hotel-1628,Red Roof PLUS Austin South,Austin,+1-512-788-9674,,https://www.redroof.com/property/tx/austin/RRI258,new,2026-09-17,Has website,
usa-hotel-1629,SpringHill Suites Austin South,Austin,+1 512-441-8270,,https://www.marriott.com/ausst,new,2026-09-17,Has website,
usa-hotel-1630,Quality Suites,Austin,+1-512-444-6630,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1631,Classic Inn,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1632,Sonesta Simply Suites Austin South,Austin,+1-512-444-8882,,https://www.sonesta.com,new,2026-09-17,Has website,
usa-hotel-1633,Skylite Inn,Austin,+1-512-441-9242,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1634,Extended Stay America - Austin - North Central,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1635,Budget Lodge of Austin,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1636,Home2 Suites,Austin,+1 512-610-2107,,https://www.hilton.com/en/hotels/auscdht-home2-suites-austin-cedar-park-tx/,new,2026-09-17,Has website,
usa-hotel-1637,Studio 6,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1638,The Westin Austin Downtown,Austin,+1 512-391-2333,sales@westinaustindowntown.com,https://www.marriott.com/hotels/travel/auswi-the-westin-austin-downtown/,sent,2026-09-17,Has website,
usa-hotel-1639,Archer Hotel,Austin,+1-512-836-5700,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1640,Homewood Suites By Hilton TechRidge,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1641,Holiday Inn Express & Suites Austin Downtown - University by IHG,Austin,+1 512-474-8600,,https://www.ihg.com/holidayinnexpress/hotels/us/en/austin/ausns/hoteldetail,new,2026-09-17,Has website,
usa-hotel-1642,Hyatt House,Austin,+1 512-391-0000,,https://www.hyatt.com/en-us/hotel/texas/hyatt-house-austin-downtown/ausxd,new,2026-09-17,Has website,
usa-hotel-1643,Homewood Suites Austin Downtown,Austin,+1-512-320-5454,,https://www.hilton.com,new,2026-09-17,Has website,
usa-hotel-1644,Staybridge Suites Austin North - Parmer Lane,Austin,+1-512-410-4747,waseem.khan@mkmlodging.com,https://www.ihg.com/staybridge/hotels/us/en/austin/ausst/hoteldetail,sent,2026-09-17,Has website,
usa-hotel-1645,TownePlace Suites Austin Parmer/Tech Ridge,Austin,+1 512-339-4200,,https://www.marriott.com/hotels/travel/austs-towneplace-suites-austin-parmer-tech-ridge/,new,2026-09-17,Has website,
usa-hotel-1646,Hyatt Place Austin/Round Rock,Austin,+1 512-244-4300,,https://www.hyatt.com/en-US/hotel/texas/hyatt-place-austin-round-rock/auszr,new,2026-09-17,Has website,
usa-hotel-1647,Holiday Inn Express & Suites Austin NW - Four Points,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1648,Home2 Suites by Hilton Austin Round Rock,Austin,+1 512-255-7000,,https://home2suites3.hilton.com/en/hotels/texas/home2-suites-by-hilton-austin-round-rock-AUSRNHT/index.html,new,2026-09-17,Has website,
usa-hotel-1649,Home2 Suites by Hilton Austin Airport,Austin,+1 512-215-0410,,https://www.hilton.com/en/hotels/ausaiht-home2-suites-austin-airport/,new,2026-09-17,Has website,
usa-hotel-1650,Hampton Inn,Austin,+1 512-442-4040,,https://www.hilton.com/en/hotels/aussohx-hampton-austin-airport-area-south/,new,2026-09-17,Has website,
usa-hotel-1651,Homewood Suites,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1652,Aloft,Austin,+1-512-219-0267,,https://www.marriott.com/hotels/travel/austl-aloft-austin-northwest,new,2026-09-17,Has website,
usa-hotel-1653,Hyatt Place Austin Airport,Austin,+1 512-272-5001,,https://www.hyatt.com/en-us/hotel/texas/hyatt-place-austin-airport/auszi,new,2026-09-17,Has website,
usa-hotel-1654,Best Western Plus Executive Residency Austin,Austin,+1 512-252-8221,,https://www.bestwestern.com/en_US/book/hotels-in-austin/best-western-plus-executive-residency-austin/propertyCode.44755.html,new,2026-09-17,Has website,
usa-hotel-1655,Extended Stay America - Austin - Austin Airport,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1656,Hilton Garden Inn Austin NW/Arboretum,Austin,,,https://www.hilton.com/en/hotels/ausaagi-hilton-garden-inn-austin-nw-arboretum/,new,2026-09-17,Has website,
usa-hotel-1657,TownePlace Suites,Austin,+1 512-255-0600,,https://www.marriott.com/hotels/travel/austn-towneplace-suites-austin-round-rock/,new,2026-09-17,Has website,
usa-hotel-1658,Texas Bungalows Hotel & Suites,Austin,+1-512-220-0545,,https://mytexasbungalows.com/,new,2026-09-17,Has website,
usa-hotel-1659,The Carpenter Hotel,Austin,+1-512-682-5300,,https://carpenterhotel.com/,new,2026-09-17,Has website,
usa-hotel-1660,AC Hotel Austin Hill Country,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1661,"The Otis Hotel, Autograph Collection",Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1662,Courtyard Austin Northwest/Lakeline,Austin,+1 512-580-0083,,https://www.marriott.com/hotels/travel/ausnl-courtyard-austin-northwest-lakeline,new,2026-09-17,Has website,
usa-hotel-1663,Fairfield Inn & Suites Austin Northwest/Research Blvd,Austin,,,https://www.marriott.com/ausrb,new,2026-09-17,Has website,
usa-hotel-1664,Austin Marriott Downtown,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1665,Moxy Austin - University,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1666,Element Austin at the Domain,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1667,Hotel ZaZa,Austin,,,https://www.hotelzaza.com/austin/,new,2026-09-17,Has website,
usa-hotel-1668,The Frances Modern Inn,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1669,avid Hotel Austin,Austin,+1-512-803-2708,,https://www.ihg.com/avidhotels/hotels/us/en/round-rock/ausav/hoteldetail,new,2026-09-17,Has website,
usa-hotel-1670,Element by Marriott Austin Round Rock,Austin,+1-512-218-4100,,https://www.marriott.com,new,2026-09-17,Has website,
usa-hotel-1671,Aloft by Marriott Austin Round Rock,Austin,+1-512-218-5945,,https://www.marriott.com,new,2026-09-17,Has website,
usa-hotel-1672,Residence Inn Austin South,Austin,+1 512-912-1100,,https://www.marriott.com/ausrs,new,2026-09-17,Has website,
usa-hotel-1673,Bel Air Motel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1674,Village Motor Inn,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1675,Mehl's Motel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1676,Mehl's Motel 2,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1677,Texan Motel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1678,aloft Hotel Austin Airport,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1679,ARRIVE Hotel,Austin,+1 737-242-8080,,https://www.arrivehotels.com/hotels/austin,new,2026-09-17,Has website,
usa-hotel-1680,Microtel Inn & Suites by Wyndham Round Rock,Austin,+1-512-893-5609,,https://www.wyndhamhotels.com,new,2026-09-17,Has website,
usa-hotel-1681,Hotel Van Zandt,Austin,+1-512-542-5300,info@hotelvanzandt.com,https://www.hotelvanzandt.com/,sent,2026-09-17,Has website,
usa-hotel-1682,Residence Inn Austin Downtown/Convention Center,Austin,+1 512-236-8008,,https://www.marriott.com/ausrd,new,2026-09-17,Has website,
usa-hotel-1683,Courtyard Austin Downtown/Convention Center,Austin,+1 512-236-8008,,https://www.marriott.com/auscd,new,2026-09-17,Has website,
usa-hotel-1684,East Austin Hotel,Austin,+1-737-205-8888,hello@eastaustinhotel.com,https://eastaustinhotel.com/,sent,2026-09-17,Has website,
usa-hotel-1685,WoodSpring Suites Austin South Central I-35,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1686,TownePlace Suites Austin Arboretum The Domain Area,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1687,Casulo Hotel,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1688,Motel 6 Austin Airport,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1689,Sleep Inn & Suites Austin - Northeast,Austin,+1 512-524-5400,,https://www.choicehotels.com/texas/round-rock/woodspring-hotels,new,2026-09-17,Has website,
usa-hotel-1690,Rodeway Inn & Suites Downtown North Austin,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1691,Holiday Inn Express & Suites Austin Airport,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1692,Candlewood Suites Austin North 290 & I 35,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1693,Residence Inn Austin Northwest/The Domain Area,Austin,+1 512-719-7055,,https://www.marriott.com/ausnb,new,2026-09-17,Has website,
usa-hotel-1694,Comfort Suites South Austin,Austin,+1 512-953-8392,,https://www.choicehotels.com/texas/san-marcos/comfort-suites-hotels,new,2026-09-17,Has website,
usa-hotel-1695,Austin Marriott South,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1696,Residence Inn Austin Lake/Austin River,Austin,+1 512-735-9300,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1697,Ramada Austin South,Austin,+1 512-649-4304,,https://www.wyndhamhotels.com/ramada/austin-texas/ramada-austin-south/overview,new,2026-09-17,Has website,
usa-hotel-1698,Austin Southpark Hotel,Austin,+1 512-448-2222,austinsouthparkhotel@gmail.com,https://austinsouthparkhotel.com/,sent,2026-09-17,Has website,
usa-hotel-1699,Super 8 Austin South / I-35,Austin,+1 512-443-1774,,https://www.wyndhamhotels.com/super-8,new,2026-09-17,Has website,
usa-hotel-1700,TownePlace Suites Austin North/Lakeline,Austin,+1 512-257-0600,,https://www.marriott.com/ausln,new,2026-09-17,Has website,
usa-hotel-1701,Hilton Garden Inn Austin Airport,Austin,,,https://www.hilton.com/en/hotels/ausacgi-hilton-garden-inn-austin-airport/,new,2026-09-17,Has website,
usa-hotel-1702,Thompson Austin,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1703,Tru by Hilton Austin Airport,Austin,+1 512-385-0200,AUSBW_TRU@hilton.com,https://www.hilton.com/en/hotels/ausbwru-tru-austin-airport,sent,2026-09-17,Has website,
usa-hotel-1704,Uptown Suites Austin Downtown,Austin,,,,new,2026-09-17,No website / OTA dependent,
usa-hotel-1705,Origin Hotel,Austin,+15128611140,info@originhotelaustin.com,https://www.originhotel.com/hotels/austin,sent,2026-09-17,Has website,
usa-hotel-1706,Hilton Garden Inn,Austin,+1 512-319-3333,,https://www.hilton.com/en/hotels/ausaugi-hilton-garden-inn-austin-university-capitol-district/,new,2026-09-17,Has website,
usa-hotel-1707,Hotel Trinity,Austin,+1-512-814-5990,sales@hoteltrinityatx.com,https://www.hoteltrinityatx.com/,sent,2026-09-17,Has website,
usa-hotel-1708,Lone Star Court,Austin,+1 512-814-2625,,https://www.lonestarcourt.com/,new,2026-09-17,Has website,
usa-hotel-1709,citizenM Austin Downtown,Austin,+1-512-717-7575,,https://www.citizenm.com/hotels/united-states/austin/austin-downtown-hotel,new,2026-09-17,Has website,
usa-hotel-1710,Cambria Hotel Austin North Near The Domain,Austin,,,https://www.choicehotels.com/texas/austin/cambria-hotels,new,2026-09-17,Has website,
